Estacao,Componente,Tipo Onda,Hora,Min,Seg,Data,Distancia,Tipo Ev,Lat,Long,Prof,Estacoes,Magnitudes,ID,Sentido,Regiao,Onda,Amplitude
PVNV,EZ,IAML,15,4,28.81,2014-01-09T15:03:59.500000,Local,Quake,38.063,-26.236,0.0,20,"[{'Magnitude': ' 2.3', 'Tipo': 'L'}, {'Magnitude': ' 2.7', 'Tipo': 'C'}]",20140109150359,,"Fossa Hirondelle,SZ18,FE95 405",['2014-01-09-1503-33S_SWARM.SEI'],33.0
PPAD,EN,S,15,4,29.18,2014-01-09T15:03:59.500000,Local,Quake,38.063,-26.236,0.0,20,"[{'Magnitude': ' 2.3', 'Tipo': 'L'}, {'Magnitude': ' 2.7', 'Tipo': 'C'}]",20140109150359,,"Fossa Hirondelle,SZ18,FE95 405",['2014-01-09-1503-33S_SWARM.SEI'],
PPAD,EZ,IAML,15,4,29.49,2014-01-09T15:03:59.500000,Local,Quake,38.063,-26.236,0.0,20,"[{'Magnitude': ' 2.3', 'Tipo': 'L'}, {'Magnitude': ' 2.7', 'Tipo': 'C'}]",20140109150359,,"Fossa Hirondelle,SZ18,FE95 405",['2014-01-09-1503-33S_SWARM.SEI'],18.0
ASBA,EN,S,15,4,30.19,2014-01-09T15:03:59.500000,Local,Quake,38.063,-26.236,0.0,20,"[{'Magnitude': ' 2.3', 'Tipo': 'L'}, {'Magnitude': ' 2.7', 'Tipo': 'C'}]",20140109150359,,"Fossa Hirondelle,SZ18,FE95 405",['2014-01-09-1503-33S_SWARM.SEI'],
MIRA,EZ,P,22,24,52.17,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],
FRA1,EZ,P,22,24,53.37,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],
FRA1,EN,S,22,24,59.43,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],
FRA1,EZ,IAML,22,25,1.59,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],391.0
PSPR,EZ,P,22,24,52.91,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],
PSPR,EN,S,22,25,0.33,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],
PSPR,EZ,IAML,22,25,2.73,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],296.0
PVPO,EZ,P,22,24,53.14,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],
PVPO,EN,S,22,25,0.7,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],
PVPO,EZ,IAML,22,25,1.0,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],201.0
PCNG,EZ,P,22,24,53.9,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],
PCNG,EN,S,22,25,0.94,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],
PCNG,EZ,IAML,22,25,3.22,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],125.0
VIF,EZ,P,22,24,53.87,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],
VIF,EN,S,22,25,1.85,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],
VIF,EZ,IAML,22,25,2.96,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],778.0
PRCH,EZ,P,22,24,53.97,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],
PRCH,EN,S,22,25,2.25,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],
PRCH,EZ,IAML,22,25,3.45,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],898.0
MESC,EZ,P,22,24,54.12,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],
MESC,EN,S,22,25,2.42,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],
MESC,EZ,IAML,22,25,4.09,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],420.0
LFA,EZ,P,22,24,54.48,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],
PMAT,EZ,P,22,24,54.42,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],
PMAT,EN,S,22,25,3.6,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],
PMAT,EZ,IAML,22,25,4.03,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],381.0
CMLA,BZ,P   9,22,24,53.8,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],
CMLA,B2,S,22,25,2.56,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],
PVER,EZ,P,22,24,55.25,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],
PVER,EN,S,22,25,3.53,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],
PVER,EZ,IAML,22,25,4.69,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],259.0
CML,EZ,P,22,24,54.98,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],
CML,EZ,S,22,25,4.11,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],
FAC,EZ,P   4,22,24,56.89,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],
FAC,EZ,S,22,25,5.55,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],
PSAN,EZ,P,22,24,57.5,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],
PSAN,EZ,S,22,25,8.31,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],
PFET,EZ,P,22,24,57.99,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],
PFET,EZ,S,22,25,8.56,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],
SET2,EZ,P,22,24,58.55,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],
SET2,EZ,S,22,25,9.05,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],
SET4,EZ,P,22,24,58.16,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],
SET4,EZ,S,22,25,9.18,2014-01-09T22:24:43.400000,Local,Quake,37.442,-24.806,0.7,18,"[{'Magnitude': ' 2.9', 'Tipo': 'L'}, {'Magnitude': ' 3.2', 'Tipo': 'C'}]",20140109222443,,"Fossa da Povoacao,SZ13,FE95 404",['2014-01-09-2224-00S_SWARM.SEI'],
FRA1,EZ,P,13,37,28.15,2014-01-11T13:37:24.900000,Local,Quake,37.605,-25.179,6.6,14,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140111133724,,"Fossa da Povoacao,SZ13,FE95 405",['2014-01-11-1336-29S_SWARM.SEI'],
FRA1,EN,S,13,37,31.78,2014-01-11T13:37:24.900000,Local,Quake,37.605,-25.179,6.6,14,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140111133724,,"Fossa da Povoacao,SZ13,FE95 405",['2014-01-11-1336-29S_SWARM.SEI'],
FRA1,EZ,IAML,13,37,32.57,2014-01-11T13:37:24.900000,Local,Quake,37.605,-25.179,6.6,14,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140111133724,,"Fossa da Povoacao,SZ13,FE95 405",['2014-01-11-1336-29S_SWARM.SEI'],310.0
MIRA,EZ,P,13,37,28.96,2014-01-11T13:37:24.900000,Local,Quake,37.605,-25.179,6.6,14,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140111133724,,"Fossa da Povoacao,SZ13,FE95 405",['2014-01-11-1336-29S_SWARM.SEI'],
MIRA,EZ,S,13,37,31.36,2014-01-11T13:37:24.900000,Local,Quake,37.605,-25.179,6.6,14,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140111133724,,"Fossa da Povoacao,SZ13,FE95 405",['2014-01-11-1336-29S_SWARM.SEI'],
PCNG,EZ,P,13,37,28.85,2014-01-11T13:37:24.900000,Local,Quake,37.605,-25.179,6.6,14,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140111133724,,"Fossa da Povoacao,SZ13,FE95 405",['2014-01-11-1336-29S_SWARM.SEI'],
PCNG,EN,S,13,37,32.76,2014-01-11T13:37:24.900000,Local,Quake,37.605,-25.179,6.6,14,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140111133724,,"Fossa da Povoacao,SZ13,FE95 405",['2014-01-11-1336-29S_SWARM.SEI'],
PCNG,EZ,IAML,13,37,33.38,2014-01-11T13:37:24.900000,Local,Quake,37.605,-25.179,6.6,14,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140111133724,,"Fossa da Povoacao,SZ13,FE95 405",['2014-01-11-1336-29S_SWARM.SEI'],37.0
VIF,EZ,P,13,37,29.51,2014-01-11T13:37:24.900000,Local,Quake,37.605,-25.179,6.6,14,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140111133724,,"Fossa da Povoacao,SZ13,FE95 405",['2014-01-11-1336-29S_SWARM.SEI'],
VIF,EN,S,13,37,33.36,2014-01-11T13:37:24.900000,Local,Quake,37.605,-25.179,6.6,14,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140111133724,,"Fossa da Povoacao,SZ13,FE95 405",['2014-01-11-1336-29S_SWARM.SEI'],
VIF,EZ,IAML,13,37,34.08,2014-01-11T13:37:24.900000,Local,Quake,37.605,-25.179,6.6,14,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140111133724,,"Fossa da Povoacao,SZ13,FE95 405",['2014-01-11-1336-29S_SWARM.SEI'],245.0
PRCH,EZ,P,13,37,30.08,2014-01-11T13:37:24.900000,Local,Quake,37.605,-25.179,6.6,14,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140111133724,,"Fossa da Povoacao,SZ13,FE95 405",['2014-01-11-1336-29S_SWARM.SEI'],
PRCH,EN,S,13,37,33.42,2014-01-11T13:37:24.900000,Local,Quake,37.605,-25.179,6.6,14,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140111133724,,"Fossa da Povoacao,SZ13,FE95 405",['2014-01-11-1336-29S_SWARM.SEI'],
PRCH,EZ,IAML,13,37,34.57,2014-01-11T13:37:24.900000,Local,Quake,37.605,-25.179,6.6,14,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140111133724,,"Fossa da Povoacao,SZ13,FE95 405",['2014-01-11-1336-29S_SWARM.SEI'],1059.0
MESC,EZ,P,13,37,30.3,2014-01-11T13:37:24.900000,Local,Quake,37.605,-25.179,6.6,14,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140111133724,,"Fossa da Povoacao,SZ13,FE95 405",['2014-01-11-1336-29S_SWARM.SEI'],
MESC,EN,S,13,37,34.14,2014-01-11T13:37:24.900000,Local,Quake,37.605,-25.179,6.6,14,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140111133724,,"Fossa da Povoacao,SZ13,FE95 405",['2014-01-11-1336-29S_SWARM.SEI'],
MESC,EZ,IAML,13,37,34.5,2014-01-11T13:37:24.900000,Local,Quake,37.605,-25.179,6.6,14,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140111133724,,"Fossa da Povoacao,SZ13,FE95 405",['2014-01-11-1336-29S_SWARM.SEI'],194.0
LFA,EZ,P,13,37,30.59,2014-01-11T13:37:24.900000,Local,Quake,37.605,-25.179,6.6,14,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140111133724,,"Fossa da Povoacao,SZ13,FE95 405",['2014-01-11-1336-29S_SWARM.SEI'],
PMAT,EZ,P,13,37,30.62,2014-01-11T13:37:24.900000,Local,Quake,37.605,-25.179,6.6,14,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140111133724,,"Fossa da Povoacao,SZ13,FE95 405",['2014-01-11-1336-29S_SWARM.SEI'],
PMAT,EN,S,13,37,34.62,2014-01-11T13:37:24.900000,Local,Quake,37.605,-25.179,6.6,14,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140111133724,,"Fossa da Povoacao,SZ13,FE95 405",['2014-01-11-1336-29S_SWARM.SEI'],
PMAT,EZ,IAML,13,37,35.76,2014-01-11T13:37:24.900000,Local,Quake,37.605,-25.179,6.6,14,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140111133724,,"Fossa da Povoacao,SZ13,FE95 405",['2014-01-11-1336-29S_SWARM.SEI'],173.0
CMLA,B1,S   4,13,37,33.99,2014-01-11T13:37:24.900000,Local,Quake,37.605,-25.179,6.6,14,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140111133724,,"Fossa da Povoacao,SZ13,FE95 405",['2014-01-11-1336-29S_SWARM.SEI'],
CML,EZ,P,13,37,31.16,2014-01-11T13:37:24.900000,Local,Quake,37.605,-25.179,6.6,14,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140111133724,,"Fossa da Povoacao,SZ13,FE95 405",['2014-01-11-1336-29S_SWARM.SEI'],
CML,EZ,S,13,37,35.29,2014-01-11T13:37:24.900000,Local,Quake,37.605,-25.179,6.6,14,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140111133724,,"Fossa da Povoacao,SZ13,FE95 405",['2014-01-11-1336-29S_SWARM.SEI'],
FAC,EZ,P,13,37,31.83,2014-01-11T13:37:24.900000,Local,Quake,37.605,-25.179,6.6,14,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140111133724,,"Fossa da Povoacao,SZ13,FE95 405",['2014-01-11-1336-29S_SWARM.SEI'],
FAC,EZ,S,13,37,36.98,2014-01-11T13:37:24.900000,Local,Quake,37.605,-25.179,6.6,14,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140111133724,,"Fossa da Povoacao,SZ13,FE95 405",['2014-01-11-1336-29S_SWARM.SEI'],
PSAN,EZ,P,13,37,33.25,2014-01-11T13:37:24.900000,Local,Quake,37.605,-25.179,6.6,14,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140111133724,,"Fossa da Povoacao,SZ13,FE95 405",['2014-01-11-1336-29S_SWARM.SEI'],
PSAN,EZ,S,13,37,40.11,2014-01-11T13:37:24.900000,Local,Quake,37.605,-25.179,6.6,14,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140111133724,,"Fossa da Povoacao,SZ13,FE95 405",['2014-01-11-1336-29S_SWARM.SEI'],
PFET,EZ,,13,37,34.11,2014-01-11T13:37:24.900000,Local,Quake,37.605,-25.179,6.6,14,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140111133724,,"Fossa da Povoacao,SZ13,FE95 405",['2014-01-11-1336-29S_SWARM.SEI'],
PFET,EZ,S,13,37,40.74,2014-01-11T13:37:24.900000,Local,Quake,37.605,-25.179,6.6,14,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140111133724,,"Fossa da Povoacao,SZ13,FE95 405",['2014-01-11-1336-29S_SWARM.SEI'],
SET2,EZ,P,13,37,34.48,2014-01-11T13:37:24.900000,Local,Quake,37.605,-25.179,6.6,14,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140111133724,,"Fossa da Povoacao,SZ13,FE95 405",['2014-01-11-1336-29S_SWARM.SEI'],
SET2,EZ,S,13,37,41.03,2014-01-11T13:37:24.900000,Local,Quake,37.605,-25.179,6.6,14,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140111133724,,"Fossa da Povoacao,SZ13,FE95 405",['2014-01-11-1336-29S_SWARM.SEI'],
SET4,EZ,,13,37,34.58,2014-01-11T13:37:24.900000,Local,Quake,37.605,-25.179,6.6,14,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140111133724,,"Fossa da Povoacao,SZ13,FE95 405",['2014-01-11-1336-29S_SWARM.SEI'],
SET4,EZ,S,13,37,41.57,2014-01-11T13:37:24.900000,Local,Quake,37.605,-25.179,6.6,14,"[{'Magnitude': ' 2.0', 'Tipo': 'L'}, {'Magnitude': ' 2.3', 'Tipo': 'C'}]",20140111133724,,"Fossa da Povoacao,SZ13,FE95 405",['2014-01-11-1336-29S_SWARM.SEI'],
